+-----------------------------+--------------------------------------------------------------+---------+----------+----------+-----------------------------------------------+-------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                          |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                  |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                |
| *** ALSO ***                                                                                                                                                                                                                             |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                 |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                |
+-----------------------------+--------------------------------------------------------------+---------+----------+----------+-----------------------------------------------+-------------------------------------------------------------+
| Mod name                    | Registry name                                                | Item ID | Meta/dmg | Subtypes | Display name                                  | Ore Dict keys                                               |
| Iron Chest                  | ironchest:iron_chest                                         |    4821 |        4 |     true | Silver Chest                                  |                                                             |
| Iron Chest                  | ironchest:iron_chest                                         |    4821 |        5 |     true | Crystal Chest                                 |                                                             |
| Iron Chest                  | ironchest:iron_chest                                         |    4821 |        6 |     true | Obsidian Chest                                |                                                             |
| Iron Chest                  | ironchest:iron_chest                                         |    4821 |        7 |     true | DirtChest 9000!                               |                                                             |
| Iron Chest                  | ironchest:iron_gold_chest_upgrade                            |    4803 |        0 |    false | Iron to Gold Chest Upgrade                    |                                                             |
| Iron Chest                  | ironchest:iron_gold_shulker_upgrade                          |    4812 |        0 |    false | Iron to Gold Shulker Box Upgrade              |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_black                             |    4837 |        0 |     true | Black Iron Shulker Box                        |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_black                             |    4837 |        1 |     true | Black Gold Shulker Box                        |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_black                             |    4837 |        2 |     true | Black Diamond Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_black                             |    4837 |        3 |     true | Black Copper Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_black                             |    4837 |        4 |     true | Black Silver Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_black                             |    4837 |        5 |     true | Black Crystal Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_black                             |    4837 |        6 |     true | Black Obsidian Shulker Box                    |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_blue                              |    4833 |        0 |     true | Blue Iron Shulker Box                         |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_blue                              |    4833 |        1 |     true | Blue Gold Shulker Box                         |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_blue                              |    4833 |        2 |     true | Blue Diamond Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_blue                              |    4833 |        3 |     true | Blue Copper Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_blue                              |    4833 |        4 |     true | Blue Silver Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_blue                              |    4833 |        5 |     true | Blue Crystal Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_blue                              |    4833 |        6 |     true | Blue Obsidian Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_brown                             |    4834 |        0 |     true | Brown Iron Shulker Box                        |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_brown                             |    4834 |        1 |     true | Brown Gold Shulker Box                        |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_brown                             |    4834 |        2 |     true | Brown Diamond Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_brown                             |    4834 |        3 |     true | Brown Copper Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_brown                             |    4834 |        4 |     true | Brown Silver Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_brown                             |    4834 |        5 |     true | Brown Crystal Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_brown                             |    4834 |        6 |     true | Brown Obsidian Shulker Box                    |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_cyan                              |    4831 |        0 |     true | Cyan Iron Shulker Box                         |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_cyan                              |    4831 |        1 |     true | Cyan Gold Shulker Box                         |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_cyan                              |    4831 |        2 |     true | Cyan Diamond Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_cyan                              |    4831 |        3 |     true | Cyan Copper Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_cyan                              |    4831 |        4 |     true | Cyan Silver Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_cyan                              |    4831 |        5 |     true | Cyan Crystal Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_cyan                              |    4831 |        6 |     true | Cyan Obsidian Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_gray                              |    4829 |        0 |     true | Gray Iron Shulker Box                         |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_gray                              |    4829 |        1 |     true | Gray Gold Shulker Box                         |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_gray                              |    4829 |        2 |     true | Gray Diamond Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_gray                              |    4829 |        3 |     true | Gray Copper Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_gray                              |    4829 |        4 |     true | Gray Silver Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_gray                              |    4829 |        5 |     true | Gray Crystal Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_gray                              |    4829 |        6 |     true | Gray Obsidian Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_green                             |    4835 |        0 |     true | Green Iron Shulker Box                        |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_green                             |    4835 |        1 |     true | Green Gold Shulker Box                        |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_green                             |    4835 |        2 |     true | Green Diamond Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_green                             |    4835 |        3 |     true | Green Copper Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_green                             |    4835 |        4 |     true | Green Silver Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_green                             |    4835 |        5 |     true | Green Crystal Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_green                             |    4835 |        6 |     true | Green Obsidian Shulker Box                    |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_light_blue                        |    4825 |        0 |     true | Light Blue Iron Shulker Box                   |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_light_blue                        |    4825 |        1 |     true | Light Blue Gold Shulker Box                   |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_light_blue                        |    4825 |        2 |     true | Light Blue Diamond Shulker Box                |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_light_blue                        |    4825 |        3 |     true | Light Blue Copper Shulker Box                 |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_light_blue                        |    4825 |        4 |     true | Light Blue Silver Shulker Box                 |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_light_blue                        |    4825 |        5 |     true | Light Blue Crystal Shulker Box                |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_light_blue                        |    4825 |        6 |     true | Light Blue Obsidian Shulker Box               |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_lime                              |    4827 |        0 |     true | Lime Iron Shulker Box                         |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_lime                              |    4827 |        1 |     true | Lime Gold Shulker Box                         |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_lime                              |    4827 |        2 |     true | Lime Diamond Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_lime                              |    4827 |        3 |     true | Lime Copper Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_lime                              |    4827 |        4 |     true | Lime Silver Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_lime                              |    4827 |        5 |     true | Lime Crystal Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_lime                              |    4827 |        6 |     true | Lime Obsidian Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_magenta                           |    4824 |        0 |     true | Magenta Iron Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_magenta                           |    4824 |        1 |     true | Magenta Gold Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_magenta                           |    4824 |        2 |     true | Magenta Diamond Shulker Box                   |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_magenta                           |    4824 |        3 |     true | Magenta Copper Shulker Box                    |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_magenta                           |    4824 |        4 |     true | Magenta Silver Shulker Box                    |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_magenta                           |    4824 |        5 |     true | Magenta Crystal Shulker Box                   |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_magenta                           |    4824 |        6 |     true | Magenta Obsidian Shulker Box                  |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_orange                            |    4823 |        0 |     true | Orange Iron Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_orange                            |    4823 |        1 |     true | Orange Gold Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_orange                            |    4823 |        2 |     true | Orange Diamond Shulker Box                    |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_orange                            |    4823 |        3 |     true | Orange Copper Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_orange                            |    4823 |        4 |     true | Orange Silver Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_orange                            |    4823 |        5 |     true | Orange Crystal Shulker Box                    |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_orange                            |    4823 |        6 |     true | Orange Obsidian Shulker Box                   |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_pink                              |    4828 |        0 |     true | Pink Iron Shulker Box                         |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_pink                              |    4828 |        1 |     true | Pink Gold Shulker Box                         |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_pink                              |    4828 |        2 |     true | Pink Diamond Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_pink                              |    4828 |        3 |     true | Pink Copper Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_pink                              |    4828 |        4 |     true | Pink Silver Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_pink                              |    4828 |        5 |     true | Pink Crystal Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_pink                              |    4828 |        6 |     true | Pink Obsidian Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_purple                            |    4832 |        0 |     true | Purple Iron Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_purple                            |    4832 |        1 |     true | Purple Gold Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_purple                            |    4832 |        2 |     true | Purple Diamond Shulker Box                    |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_purple                            |    4832 |        3 |     true | Purple Copper Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_purple                            |    4832 |        4 |     true | Purple Silver Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_purple                            |    4832 |        5 |     true | Purple Crystal Shulker Box                    |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_purple                            |    4832 |        6 |     true | Purple Obsidian Shulker Box                   |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_red                               |    4836 |        0 |     true | Red Iron Shulker Box                          |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_red                               |    4836 |        1 |     true | Red Gold Shulker Box                          |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_red                               |    4836 |        2 |     true | Red Diamond Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_red                               |    4836 |        3 |     true | Red Copper Shulker Box                        |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_red                               |    4836 |        4 |     true | Red Silver Shulker Box                        |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_red                               |    4836 |        5 |     true | Red Crystal Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_red                               |    4836 |        6 |     true | Red Obsidian Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_silver                            |    4830 |        0 |     true | Silver Iron Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_silver                            |    4830 |        1 |     true | Silver Gold Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_silver                            |    4830 |        2 |     true | Silver Diamond Shulker Box                    |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_silver                            |    4830 |        3 |     true | Silver Copper Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_silver                            |    4830 |        4 |     true | Silver Silver Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_silver                            |    4830 |        5 |     true | Silver Crystal Shulker Box                    |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_silver                            |    4830 |        6 |     true | Silver Obsidian Shulker Box                   |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_white                             |    4822 |        0 |     true | White Iron Shulker Box                        |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_white                             |    4822 |        1 |     true | White Gold Shulker Box                        |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_white                             |    4822 |        2 |     true | White Diamond Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_white                             |    4822 |        3 |     true | White Copper Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_white                             |    4822 |        4 |     true | White Silver Shulker Box                      |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_white                             |    4822 |        5 |     true | White Crystal Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_white                             |    4822 |        6 |     true | White Obsidian Shulker Box                    |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_yellow                            |    4826 |        0 |     true | Yellow Iron Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_yellow                            |    4826 |        1 |     true | Yellow Gold Shulker Box                       |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_yellow                            |    4826 |        2 |     true | Yellow Diamond Shulker Box                    |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_yellow                            |    4826 |        3 |     true | Yellow Copper Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_yellow                            |    4826 |        4 |     true | Yellow Silver Shulker Box                     |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_yellow                            |    4826 |        5 |     true | Yellow Crystal Shulker Box                    |                                                             |
| Iron Chest                  | ironchest:iron_shulker_box_yellow                            |    4826 |        6 |     true | Yellow Obsidian Shulker Box                   |                                                             |
| Iron Chest                  | ironchest:silver_gold_chest_upgrade                          |    4806 |        0 |    false | Silver to Gold Chest Upgrade                  |                                                             |
| Iron Chest                  | ironchest:silver_gold_shulker_upgrade                        |    4815 |        0 |    false | Silver to Gold Shulker Box Upgrade            |                                                             |
| Iron Chest                  | ironchest:vanilla_copper_shulker_upgrade                     |    4819 |        0 |    false | Vanilla to Copper Shulker Box Upgrade         |                                                             |
| Iron Chest                  | ironchest:vanilla_iron_shulker_upgrade                       |    4818 |        0 |    false | Vanilla to Iron Shulker Box Upgrade           |                                                             |
| Iron Chest                  | ironchest:wood_copper_chest_upgrade                          |    4810 |        0 |    false | Wood to Copper Chest Upgrade                  |                                                             |
| Iron Chest                  | ironchest:wood_iron_chest_upgrade                            |    4809 |        0 |    false | Wood to Iron Chest Upgrade                    |                                                             |
| Mega Loot                   | megaloot:armor_boots                                         |    4978 |        0 |    false | Mega Loot Boots                               |                                                             |
| Mega Loot                   | megaloot:armor_chestplate                                    |    4980 |        0 |    false | Mega Loot Chestplate                          |                                                             |
| Mega Loot                   | megaloot:armor_helmet                                        |    4981 |        0 |    false | Mega Loot Helmet                              |                                                             |
| Mega Loot                   | megaloot:armor_leggings                                      |    4979 |        0 |    false | Mega Loot Leggings                            |                                                             |
| Mega Loot                   | megaloot:baublering                                          |    4977 |        0 |    false | Mega Loot Bauble                              |                                                             |
| Mega Loot                   | megaloot:disenchanter                                        |    4970 |        0 |    false | Tool Manipulator                              |                                                             |
| Mega Loot                   | megaloot:evolution_chamber                                   |    4971 |        0 |    false | Evolution Chamber                             |                                                             |
| Mega Loot                   | megaloot:infused_emerald_common                              |    4992 |        0 |    false | Light Infused Emerald                         |                                                             |
| Mega Loot                   | megaloot:infused_emerald_rare                                |    4993 |        0 |    false | Heavy Infused Emerald                         |                                                             |
| Mega Loot                   | megaloot:rift_stone                                          |    4991 |        0 |    false | Rift Stone                                    |                                                             |
| Mega Loot                   | megaloot:shard_common                                        |    4985 |        0 |    false | Common Shard                                  |                                                             |
| Mega Loot                   | megaloot:shard_epic                                          |    4987 |        0 |    false | Epic Shard                                    |                                                             |
| Mega Loot                   | megaloot:shard_rare                                          |    4986 |        0 |    false | Rare Shard                                    |                                                             |
| Mega Loot                   | megaloot:skin_table                                          |    4969 |        0 |    false | Cosmetic Transmutation Table                  |                                                             |
| Mega Loot                   | megaloot:tool_axe                                            |    4982 |        0 |    false | Mega Loot Axe                                 |                                                             |
| Mega Loot                   | megaloot:tool_pickaxe                                        |    4983 |        0 |    false | Mega Loot Pickaxe                             |                                                             |
| Mega Loot                   | megaloot:tool_shovel                                         |    4984 |        0 |    false | Mega Loot Shovel                              |                                                             |
| Mega Loot                   | megaloot:upgradecharm_common                                 |    4988 |        0 |    false | Common Upgrade Charm                          |                                                             |
| Mega Loot                   | megaloot:upgradecharm_epic                                   |    4990 |        0 |    false | Epic Upgrade Charm                            |                                                             |
| Mega Loot                   | megaloot:upgradecharm_rare                                   |    4989 |        0 |    false | Rare Upgrade Charm                            |                                                             |
| Mega Loot                   | megaloot:weaponbow                                           |    4976 |        0 |    false | item.weaponbow.name                           |                                                             |
| Mega Loot                   | megaloot:weaponcase_common                                   |    4972 |        0 |    false | Common Mega Loot Case                         |                                                             |
| Mega Loot                   | megaloot:weaponcase_epic                                     |    4974 |        0 |    false | Epic Mega Loot Case                           |                                                             |
| Mega Loot                   | megaloot:weaponcase_rare                                     |    4973 |        0 |    false | Rare Mega Loot Case                           |                                                             |
| Mega Loot                   | megaloot:weaponsword                                         |    4975 |        0 |    false | Mega Loot Sword                               |                                                             |
| Midnight                    | midnight:advancement_highness                                |    5449 |        0 |    false | item.midnight.advancement_highness.name       |                                                             |
| Midnight                    | midnight:advancement_snapper                                 |    5448 |        0 |    false | item.midnight.advancement_snapper.name        |                                                             |
| Midnight                    | midnight:archaic_glass                                       |    5295 |        0 |    false | Archaic Glass                                 |                                                             |
| Midnight                    | midnight:archaic_glass_pane                                  |    5296 |        0 |    false | Archaic Glass Pane                            |                                                             |
| Midnight                    | midnight:archaic_ore                                         |    5234 |        0 |    false | Archaic Ore                                   | oreArchaic                                                  |
| Midnight                    | midnight:archaic_shard                                       |    5397 |        0 |    false | Archaic Shard                                 |                                                             |
| Midnight                    | midnight:bladeshroom_cap                                     |    5398 |        0 |    false | Bladeshroom Cap                               |                                                             |
| Midnight                    | midnight:bladeshroom_spores                                  |    5399 |        0 |    false | Bladeshroom Spores                            |                                                             |
| Midnight                    | midnight:bloomcrystal                                        |    5291 |        0 |    false | Bloomcrystal                                  |                                                             |
| Midnight                    | midnight:bloomcrystal_rock                                   |    5292 |        0 |    false | Bloomcrystal Rock                             |                                                             |
| Midnight                    | midnight:bogshroom                                           |    5253 |        0 |    false | Bogshroom                                     |                                                             |
| Midnight                    | midnight:bogshroom_hat                                       |    5256 |        0 |    false | Bogshroom Cap                                 |                                                             |
| Midnight                    | midnight:bogshroom_powder                                    |    5385 |        0 |    false | Bogshroom Powder                              |                                                             |
| Midnight                    | midnight:bogshroom_shelf                                     |    5255 |        0 |    false | Bogshroom Shelf                               |                                                             |
| Midnight                    | midnight:bogshroom_sporch                                    |    5338 |        0 |    false | Bogshroom Sporch                              |                                                             |
| Midnight                    | midnight:bogshroom_stem                                      |    5257 |        0 |    false | Bogshroom Stem                                |                                                             |
| Midnight                    | midnight:bogweed                                             |    5274 |        0 |    false | Bogweed                                       |                                                             |
| Midnight                    | midnight:bulb_fungus                                         |    5264 |        0 |    false | Glob Fungus                                   |                                                             |
| Midnight                    | midnight:bulb_fungus_hand                                    |    5408 |        0 |    false | Glob Fungus Hand                              |                                                             |
| Midnight                    | midnight:bulb_fungus_hat                                     |    5266 |        0 |    false | Glob Fungus Cap                               |                                                             |
| Midnight                    | midnight:bulb_fungus_stem                                    |    5265 |        0 |    false | Glob Fungus Stem                              |                                                             |
| Midnight                    | midnight:chiseled_nightstone_bricks                          |    5223 |        0 |    false | Chiseled Nightstone Bricks                    |                                                             |
| Midnight                    | midnight:cook_hunter_wing                                    |    5407 |        0 |    false | Cooked Hunter Wing                            |                                                             |
| Midnight                    | midnight:cook_stag_flank                                     |    5404 |        0 |    false | Cooked Stag Flank                             |                                                             |
| Midnight                    | midnight:cook_stinger_egg                                    |    5405 |        0 |    false | Cooked Stinger Egg                            |                                                             |
| Midnight                    | midnight:cook_suavis                                         |    5401 |        0 |    false | Cooked Suavis Slice                           |                                                             |
| Midnight                    | midnight:crystal_flower                                      |    5281 |        0 |    false | Crystal Flower                                |                                                             |
| Midnight                    | midnight:crystalotus                                         |    5343 |        0 |    false | Crystalotus                                   |                                                             |
| Midnight                    | midnight:dark_pearl                                          |    5389 |        0 |    false | Dark Pearl                                    |                                                             |
| Midnight                    | midnight:dark_pearl_block                                    |    5227 |        0 |    false | Dark Pearl Block                              |                                                             |
| Midnight                    | midnight:dark_pearl_ore                                      |    5226 |        0 |    false | Dark Pearl Ore                                |                                                             |
| Midnight                    | midnight:dark_stick                                          |    5390 |        0 |    false | Dark Stick                                    |                                                             |
| Midnight                    | midnight:dark_water                                          |    5299 |        0 |    false | tile.midnight.dark_water.name                 |                                                             |
| Midnight                    | midnight:dark_willow_button                                  |    5346 |        0 |    false | Dark Willow Button                            |                                                             |
| Midnight                    | midnight:dark_willow_door                                    |    5378 |        0 |    false | Dark Willow Door                              | doorWood                                                    |
| Midnight                    | midnight:dark_willow_fence                                   |    5321 |        0 |    false | Dark Willow Fence                             |                                                             |
| Midnight                    | midnight:dark_willow_fence_gate                              |    5327 |        0 |    false | Dark Willow Fence Gate                        |                                                             |
| Midnight                    | midnight:dark_willow_ladder                                  |    5334 |        0 |    false | Dark Willow Ladder                            |                                                             |
| Midnight                    | midnight:dark_willow_leaves                                  |    5219 |        0 |    false | Dark Willow Leaves                            | treeLeaves                                                  |
| Midnight                    | midnight:dark_willow_log                                     |    5218 |        0 |    false | Dark Willow Log                               | logWood                                                     |
| Midnight                    | midnight:dark_willow_planks                                  |    5220 |        0 |    false | Dark Willow Planks                            | plankWoodMidnight                                           |
